Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14
18468,4251.4583,-0.3976,-0.4107,-0.6889,-0.4511,-0.6991,1.1799,-0.4094,-0.5855,-0.5965,-0.3626,-0.2185,-0.6685,-0.6585
18469,4251.6667,-0.1686,-0.2317,-0.3446,-0.2841,-0.3480,0.5280,-0.1261,-0.3044,-0.2518,0.2216,0.0079,-0.3351,-0.3801
18470,4251.8750,0.0032,0.0666,-0.1725,-0.0615,-0.1139,-0.1309,0.1005,-0.0233,-0.0219,-0.7483,0.0645,-0.1684,-0.2130
18471,4252.0833,0.1177,0.1859,0.0570,0.1055,0.0617,1.2177,0.2138,0.2015,0.1504,-1.6548,0.2343,0.1094,0.0097
18472,4252.2917,0.2895,0.1859,0.1718,0.3838,0.1202,0.2253,0.3272,0.2577,0.2653,1.0614,0.4041,0.2761,0.1211
18473,4252.5000,0.4612,0.2455,0.2291,0.5508,0.2373,-2.8368,0.3838,0.3140,0.2653,1.2033,0.4607,0.2761,0.1767
18474,4252.7083,0.5185,0.2455,0.2865,0.6622,0.2958,1.4552,0.3838,0.4264,0.3228,-1.0619,0.5172,0.4429,0.2881
18475,4252.9167,0.6330,0.2455,0.3439,0.7735,0.4128,0.1441,0.3838,0.4826,0.3228,-2.0099,0.4607,0.4429,0.3995
18476,4253.1250,0.6903,0.1859,0.4586,0.7735,0.4714,0.0975,0.3838,0.4264,0.3803,1.4214,0.4607,0.6096,0.5108
18477,4253.3333,0.6903,0.0666,0.4013,0.8292,0.4714,0.3709,0.3838,0.4264,0.3228,-1.0616,0.4041,0.4984,0.5108
18478,4253.5417,0.6330,0.0666,0.4013,0.6622,0.4128,-1.2990,0.3272,0.3702,0.2653,-0.9231,0.3475,0.4984,0.5108
18479,4253.7500,0.4612,-0.0528,0.3439,0.5508,0.2958,2.2155,0.2138,0.2577,0.0930,0.1660,0.1211,0.3873,0.4552
18480,4253.9583,0.2895,-0.2317,0.0570,0.3838,0.0032,-0.0604,-0.0695,-0.0796,-0.1943,0.0883,-0.1053,0.1094,0.1767
18481,4254.1667,0.0604,-0.2914,-0.2299,0.1055,-0.1724,0.9555,-0.2394,-0.2482,-0.3667,1.9482,-0.1619,-0.2796,-0.3801
18482,4254.3750,-0.0541,-0.3511,-0.2873,-0.0615,-0.2895,-0.8134,-0.4094,-0.4169,-0.5390,0.1153,-0.2751,-0.4463,-0.4914
18483,4254.5833,-0.1113,-0.5300,-0.5168,-0.2285,-0.4650,-0.2197,-0.3528,-0.4169,-0.5390,-0.1026,-0.2751,-0.6130,-0.6028
18484,4254.7917,-0.1113,-0.5897,-0.6315,-0.3398,-0.5821,-2.1526,-0.5227,-0.4731,-0.5965,-0.7224,-0.2751,-0.7241,-0.6585
18485,4255.0000,-0.2831,-0.6493,-0.6889,-0.3398,-0.6406,0.1665,-0.5794,-0.5293,-0.7114,1.5936,-0.2751,-0.7797,-0.8255
18486,4255.2083,-0.3404,-0.6493,-0.6889,-0.4511,-0.6991,-0.8702,-0.7494,-0.6979,-0.7689,1.3470,-0.3883,-0.9464,-0.9369
18487,4255.4167,-0.5121,-0.5897,-0.8610,-0.4511,-0.8162,0.7503,-0.8627,-0.7542,-0.8263,0.0434,-0.3883,-0.9464,-0.9369
18488,4255.6250,-0.6266,-0.5897,-0.9758,-0.5625,-0.9332,-1.3818,-0.8060,-0.8666,-0.8263,-1.2690,-0.5014,-0.9464,-0.9926
18489,4255.8333,-0.6266,-0.7090,-0.9758,-0.6738,-0.9332,-0.2564,-0.7494,-0.8104,-0.8263,-1.6381,-0.4449,-0.8353,-0.9369
18490,4256.0417,-0.5121,-0.7090,-0.9184,-0.5625,-0.8747,0.7947,-0.8627,-0.8104,-0.8263,1.5768,-0.3883,-1.0020,-0.8255
18491,4256.2500,-0.3976,-0.5897,-0.8036,-0.5068,-0.7577,0.2760,-0.7494,-0.8104,-0.7689,-1.6028,-0.2751,-0.8353,-0.7699
18492,4256.4583,-0.2831,-0.4107,-0.4020,-0.3398,-0.4650,0.9914,-0.2394,-0.4731,-0.4816,1.2825,-0.1619,-0.5574,-0.5471
18493,4256.6667,0.0032,-0.2317,-0.1725,-0.0615,-0.2309,-0.4849,-0.0695,-0.1358,-0.2518,0.6706,0.0079,-0.1684,-0.0460
18494,4256.8750,0.2322,-0.1721,0.0570,0.1612,0.0032,-0.0355,0.0439,0.0891,-0.0794,-0.3216,0.1211,0.1094,0.1211
18495,4257.0833,0.3467,-0.0528,0.2291,0.4395,0.1787,-0.9567,0.2138,0.2015,0.0355,0.2264,0.2343,0.3317,0.3438
18496,4257.2917,0.5185,-0.0528,0.3439,0.5508,0.3543,-0.1770,0.2138,0.2577,0.0930,1.0846,0.2909,0.3873,0.4552
18497,4257.5000,0.6330,0.0069,0.4586,0.6622,0.4714,-0.2221,0.2705,0.3140,0.1504,-0.8336,0.4041,0.4984,0.5108
18498,4257.7083,0.7475,0.1859,0.5734,0.8292,0.5884,-0.0734,0.3838,0.3140,0.0930,-0.6086,0.3475,0.5540,0.5665
18499,4257.9167,0.8620,0.0666,0.6882,0.8848,0.6469,-0.3056,0.2705,0.4264,0.2079,-0.0921,0.3475,0.6651,0.7336
18500,4258.1250,0.9193,-0.0528,0.6882,0.9405,0.6469,0.5011,0.2705,0.3702,0.2079,-1.5106,0.2343,0.6651,0.7336
18501,4258.3333,0.9193,-0.0528,0.6308,0.9405,0.5884,0.6376,0.2705,0.3702,0.2079,2.0764,0.2343,0.5540,0.6779
18502,4258.5417,0.8620,-0.1721,0.5734,0.9405,0.5299,0.1502,0.3838,0.3140,0.1504,0.0479,0.2909,0.4429,0.6222
18503,4258.7500,0.7475,-0.0528,0.4586,0.7735,0.4128,-0.2455,0.2138,0.2015,-0.0219,-0.8012,0.1211,0.3317,0.5108
18504,4258.9583,0.5185,-0.1721,0.2865,0.6065,0.2373,-0.6502,0.1005,0.0891,-0.1943,1.2355,-0.0487,0.1650,0.3438
18505,4259.1667,0.0604,-0.2914,0.0570,0.1612,0.0032,1.1555,-0.1261,-0.1920,-0.3092,1.9060,-0.2185,-0.1128,0.0654
18506,4259.3750,0.1177,-0.4107,-0.0577,-0.0058,-0.1139,1.5102,-0.4094,-0.3606,-0.5390,-2.0424,-0.5580,-0.2796,-0.1017
18507,4259.5833,-0.0541,-0.4704,-0.2873,-0.1728,-0.3480,-0.4030,-0.4661,-0.7542,-0.7689,1.6260,-0.5580,-0.4463,-0.3801
18508,4259.7917,-0.3404,-0.7090,-0.5741,-0.4511,-0.5821,-0.0661,-0.6361,-0.8666,-0.8263,0.5147,-0.7278,-0.5574,-0.4914
18509,4260.0000,-0.4549,-0.8283,-0.6889,-0.5068,-0.6991,0.6903,-0.9194,-0.9228,-0.9412,-1.0875,-1.0108,-0.6130,-0.4914
18510,4260.2083,-0.5694,-0.8880,-0.8036,-0.5625,-0.7577,-0.7397,-0.8627,-1.0915,-1.0562,0.4107,-0.8976,-0.7241,-0.6585
18511,4260.4167,-0.6266,-1.0073,-0.8610,-0.5625,-0.9332,-0.1534,-0.9760,-1.1477,-1.1711,-0.0803,-0.9542,-0.7241,-0.7699
18512,4260.6250,-0.7411,-1.0073,-0.9184,-0.6738,-0.8747,-0.1970,-0.9194,-1.2039,-1.1711,0.2996,-0.9542,-0.8353,-0.7699
18513,4260.8333,-0.7984,-0.9476,-0.9184,-0.7295,-0.9332,-0.9596,-0.9760,-1.2039,-1.2285,0.7357,-0.9542,-0.8908,-0.8255
18514,4261.0417,-0.9129,-0.9476,-1.0905,-0.7295,-1.1088,1.0751,-0.9194,-1.2039,-1.2285,0.2763,-0.9542,-0.9464,-0.9926
18515,4261.2500,-0.7984,-0.8880,-0.9758,-0.7295,-1.1088,-0.1344,-0.8627,-1.0915,-1.1136,0.4767,-0.8410,-0.9464,-0.8812
18516,4261.4583,-0.2831,-0.2914,-0.4594,-0.2841,-0.4065,-1.3173,-0.4661,-0.5293,-0.5965,0.2965,-0.4449,-0.5574,-0.5471
18517,4261.6667,0.1177,-0.1721,-0.0004,0.1612,-0.0554,-1.3095,-0.1261,0.0329,-0.2518,0.7831,-0.1053,-0.1128,-0.1017
18518,4261.8750,0.4612,0.0666,0.2865,0.4952,0.2958,1.2928,0.1572,0.2015,0.0930,-0.0059,0.1211,0.2761,0.3438
18519,4262.0833,0.6903,0.1859,0.5160,0.7178,0.4128,0.6922,0.2705,0.4826,0.2653,-0.9508,0.2343,0.6096,0.6779
18520,4262.2917,0.8620,0.2455,0.7455,0.9405,0.7055,-0.8189,0.4405,0.7075,0.4952,-1.0969,0.4607,0.8874,0.9006
18521,4262.5000,0.9766,0.4245,0.9177,0.9962,0.8810,0.3315,0.5538,0.8761,0.7250,0.1498,0.6304,0.9986,1.0120
18522,4262.7083,1.0911,0.6631,1.0324,1.2188,0.9981,0.5588,0.6671,1.0448,0.8399,0.8606,0.7436,1.1097,1.0677
18523,4262.9167,0.9766,0.8421,1.0324,1.0518,0.9981,-0.5769,0.8938,1.1010,0.9548,-0.5706,0.9134,1.1653,1.1790
18524,4263.1250,0.9766,0.8421,1.0324,0.9405,0.9981,0.2204,0.9504,1.2134,1.0697,0.6407,0.9134,1.2208,1.2347
18525,4263.3333,0.9766,0.9614,0.9750,0.8848,0.9396,-1.7543,1.0071,1.1010,1.1272,0.6761,0.8002,1.2208,1.0677
18526,4263.5417,0.9193,0.9018,0.9177,0.8848,0.8810,0.1507,0.7804,0.9323,1.0697,-0.6743,0.6304,1.0541,1.0120
18527,4263.7500,0.8620,0.5438,0.8603,0.8848,0.8225,-0.5291,0.6671,0.8199,0.8399,0.5626,0.5172,0.8874,0.8449
18528,4263.9583,0.5758,0.1859,0.5160,0.7178,0.4714,-1.1215,0.1572,0.6513,0.6675,-0.4733,0.2343,0.7207,0.7336
18529,4264.1667,0.1750,0.0666,0.1718,0.3838,0.0617,1.2049,-0.0695,0.1453,0.2653,0.3238,0.0079,0.3873,0.5108
18530,4264.3750,0.1177,-0.0528,0.1144,0.1055,0.1202,-1.2270,-0.1261,-0.0796,0.0930,0.1548,-0.1053,0.3873,0.3438
18531,4264.5833,0.3467,-0.1124,0.1144,0.0499,0.1787,0.4918,-0.1828,-0.1358,0.0930,-0.1831,-0.2751,0.2761,0.1211
18532,4264.7917,0.2895,0.0666,-0.0004,-0.0615,0.0617,1.3946,-0.1261,-0.1358,-0.0219,-0.6609,-0.3317,0.1094,0.0654
18533,4265.0000,0.1177,0.0069,0.0570,-0.1171,0.1202,-1.4256,-0.1261,-0.2482,-0.0219,-2.3206,-0.3317,0.0539,-0.1017
18534,4265.2083,0.1177,-0.0528,0.0570,-0.0058,0.1202,0.3997,-0.1828,-0.3044,-0.1368,0.5134,-0.2751,-0.1128,-0.0460
18535,4265.4167,0.1177,0.3052,-0.0004,-0.0058,0.1202,-0.6875,-0.2394,-0.3606,-0.1368,1.8090,-0.2751,-0.1684,-0.0460
18536,4265.6250,0.1177,0.2455,-0.0577,-0.0058,0.0617,-0.9206,-0.2961,-0.2482,-0.1943,-0.2848,-0.2751,-0.1684,0.1767
18537,4265.8333,0.1177,0.1859,-0.1151,-0.0058,-0.0554,0.0497,-0.4661,-0.1920,-0.1368,-2.0552,-0.2751,-0.1128,0.0097
18538,4266.0417,0.0604,0.0069,-0.2299,-0.1171,-0.1139,3.0630,-0.5794,-0.2482,-0.1943,0.5684,-0.2751,0.0539,-0.0460
18539,4266.2500,-0.1113,0.0069,-0.2299,-0.1728,-0.1139,1.3443,-0.5794,-0.0796,-0.1368,0.3802,-0.2751,0.1650,0.0097
18540,4266.4583,0.2895,0.3648,0.1718,0.0499,0.2373,0.7401,-0.2394,0.0891,0.1504,0.4202,-0.1053,0.2761,0.1767
18541,4266.6667,0.4040,0.4245,0.5160,0.2169,0.5299,-0.4735,0.0439,0.3140,0.4377,0.6257,0.1211,0.3873,0.4552
18542,4266.8750,0.6330,0.4842,0.7455,0.6065,0.7055,-1.4019,0.3272,0.5388,0.6675,0.2336,0.1777,0.7207,0.5665
18543,4267.0833,0.6330,0.4842,0.8029,0.4952,0.8225,-0.4204,0.4405,0.7637,0.7250,-0.1585,0.1777,0.7763,0.7336
18544,4267.2917,0.6330,0.4842,0.8603,0.4395,0.9396,-1.0207,0.5538,0.8761,0.8974,0.4247,0.2909,0.8319,0.7892
18545,4267.5000,0.4612,0.6035,0.6308,0.4952,0.7640,0.8983,0.5538,0.8761,1.0123,-0.2807,0.4607,0.8874,0.8449
18546,4267.7083,0.5758,0.6631,0.7455,0.4952,0.7055,1.1683,0.6105,0.8199,1.0697,1.1331,0.7436,0.8874,0.9006
18547,4267.9167,0.6903,0.6035,0.8603,0.7735,0.7640,-0.7206,0.8938,0.9886,0.4952,1.2322,0.9134,0.8319,0.9563
18548,4268.1250,0.6330,0.7228,0.8603,0.8292,0.8225,-0.3585,0.8938,0.8199,0.3803,-0.3706,1.0266,0.7207,0.9006
18549,4268.3333,0.6903,0.6631,0.8603,0.8292,0.7640,0.0525,0.9504,1.0448,0.6675,0.1481,1.0832,0.8874,0.9006
18550,4268.5417,0.7475,0.6631,0.8603,0.8848,0.8225,-1.1754,0.9504,0.9886,0.6675,1.6557,1.0266,0.8319,0.9563
18551,4268.7500,0.6903,0.5438,0.7455,0.7735,0.7640,-0.4407,0.8938,0.7637,0.6675,0.0513,1.0266,0.8319,0.8449
18552,4268.9583,0.5185,0.3052,0.5734,0.6065,0.5884,-0.0251,0.6105,0.5388,0.4377,0.1558,0.8002,0.7207,0.7336
18553,4269.1667,0.1750,0.1262,0.2291,0.3838,0.2958,0.6887,0.3838,0.1453,0.1504,-2.6346,0.6304,0.3317,0.4552
18554,4269.3750,0.2895,0.0666,0.1718,0.2725,0.1787,-0.8666,-0.0128,-0.0796,-0.0219,-0.1559,0.5172,0.2206,0.3995
18555,4269.5833,0.0604,-0.1124,0.1144,0.0499,0.1202,-0.2145,0.1572,-0.1920,-0.1368,-0.3605,0.3475,0.4429,0.3995
18556,4269.7917,-0.1686,-0.0528,0.0570,-0.0058,0.0032,-0.2755,-0.2961,0.0891,-0.1368,1.1913,0.0079,0.3317,0.2881
18557,4270.0000,-0.1113,-0.0528,-0.0004,-0.0615,0.0032,0.8841,-0.1828,0.2015,-0.0219,-1.1676,-0.1053,0.3317,0.2881
18558,4270.2083,-0.2831,-0.0528,-0.0577,-0.1171,-0.0554,0.8382,-0.1261,0.0891,-0.0219,1.6092,-0.1619,0.1650,0.0654
18559,4270.4167,-0.3404,0.0666,-0.1151,-0.1728,-0.1139,0.6849,-0.1828,0.0329,-0.1368,0.6036,-0.2185,0.0539,0.0097
18560,4270.6250,-0.3976,-0.0528,-0.2299,-0.3398,-0.1724,0.8309,-0.4094,-0.0233,-0.0794,1.0834,-0.2751,-0.0017,0.0654
18561,4270.8333,-0.4549,-0.1721,-0.3446,-0.4511,-0.2895,1.0454,-0.5227,-0.1358,-0.1943,-0.4954,-0.1619,-0.1128,0.0654
18562,4271.0417,-0.5121,-0.4107,-0.4594,-0.5068,-0.4065,0.9980,-0.5227,-0.1920,-0.3092,-0.8718,-0.2751,-0.1684,0.0097
18563,4271.2500,-0.5121,-0.2914,-0.4594,-0.5068,-0.4065,-0.9145,-0.4094,-0.4169,-0.3092,1.6263,-0.2185,-0.2240,-0.1574
18564,4271.4583,-0.1113,0.1262,0.0570,-0.1728,0.0617,-0.2344,-0.0128,0.0891,0.0930,-0.8786,0.1211,0.0539,0.2324
18565,4271.6667,0.3467,0.2455,0.4586,0.2169,0.4714,-0.2754,0.3838,0.4264,0.3803,-0.0893,0.3475,0.3873,0.5108
18566,4271.8750,0.6330,0.4842,0.7455,0.4952,0.7640,-0.0531,0.6105,0.7075,0.6101,0.6222,0.5738,0.7763,0.7892
18567,4272.0833,0.9193,0.6631,0.9177,0.8292,0.8810,-1.1430,0.7804,0.8199,0.7250,1.0161,0.8002,0.9430,0.9563
18568,4272.2917,1.1483,0.7824,1.0324,0.9962,1.0566,0.4152,1.0071,0.9886,0.9548,-0.7927,1.0266,1.1097,1.0677
18569,4272.5000,1.2056,0.7824,1.2045,1.1632,1.1737,0.0608,1.1204,1.2134,1.0697,-0.6617,1.1398,1.2208,1.2347
18570,4272.7083,1.3201,0.7824,1.2619,1.3858,1.2322,-0.5121,1.2337,1.2134,1.1272,0.4935,1.2530,1.2764,1.3461
18571,4272.9167,1.4346,0.9614,1.3193,1.4415,1.3492,0.7551,1.2904,1.2696,1.2421,-3.0922,1.3662,1.3876,1.4017
18572,4273.1250,1.4919,1.0807,1.3193,1.4972,1.3492,-0.3010,1.3470,1.2696,1.2996,1.3314,1.3662,1.4431,1.4574
18573,4273.3333,1.4919,1.2000,1.3767,1.5528,1.3492,1.6000,1.2904,1.3259,1.2996,0.6887,1.3662,1.3876,1.4017
18574,4273.5417,1.4346,1.1404,1.3767,1.4415,1.3492,-0.4524,1.2904,1.2696,1.2421,1.0437,1.3096,1.3876,1.4017
18575,4273.7500,1.3773,1.0807,1.2619,1.3858,1.2322,-1.2926,1.1771,1.2134,1.1847,-0.1793,1.3096,1.2764,1.3461
18576,4273.9583,1.0911,0.7228,0.8603,1.1075,0.7055,-0.9981,0.8371,0.7075,0.6101,-0.9740,1.0266,0.8319,0.9563
18577,4274.1667,0.6903,0.3648,0.4586,0.7178,0.3543,0.2056,0.3838,0.2577,0.2079,-0.0463,0.7436,0.4429,0.3995
18578,4274.3750,0.7475,0.3052,0.3439,0.6065,0.3543,0.0212,0.4971,0.1453,0.2079,-0.9311,0.5738,0.3317,0.2324
18579,4274.5833,0.6330,0.3052,0.2865,0.4395,0.2373,0.1807,0.3838,0.0329,0.0930,1.8285,0.5172,0.2761,0.2324
18580,4274.7917,0.6330,0.2455,0.3439,0.6622,0.2958,-0.5797,0.3838,-0.0796,0.0355,0.5793,0.4607,0.2761,0.1211
18581,4275.0000,0.5185,0.2455,0.2291,0.6065,0.1202,-0.6636,0.3838,-0.1358,-0.0219,0.6750,0.4041,0.2206,0.1767
18582,4275.2083,0.3467,0.1262,0.2291,0.4395,0.1202,0.4391,0.2705,-0.1358,0.0930,0.3241,0.2909,0.2206,0.2324
18583,4275.4167,0.2322,0.0666,0.1718,0.3282,0.1787,0.5400,0.1572,-0.1358,0.0930,-0.9537,0.3475,0.1650,0.1767
18584,4275.6250,0.2895,-0.0528,0.1718,0.3282,0.1787,-1.2527,0.0439,0.1453,0.0930,-1.3020,0.3475,0.0539,0.0654
18585,4275.8333,0.2322,0.0069,0.0570,0.3282,0.0617,-1.0195,0.1572,-0.0233,0.0930,0.4014,0.1777,-0.0573,0.1211
18586,4276.0417,0.1177,-0.0528,0.0570,0.2725,0.0032,0.3474,-0.0128,-0.0233,0.0930,-0.8439,0.2343,0.0539,0.1211
18587,4276.2500,0.2322,0.0666,0.1144,0.3838,0.1202,0.4074,0.0439,0.1453,0.0930,0.3385,0.2343,0.1094,0.1767
18588,4276.4583,0.5758,0.6035,0.4013,0.4395,0.4714,-0.7367,0.4971,0.3702,0.2653,1.1508,0.5172,0.3873,0.3995
18589,4276.6667,0.7475,0.7824,0.6308,0.6622,0.6469,-0.4724,0.6671,0.5950,0.4377,-0.7088,0.8002,0.5540,0.4552
18590,4276.8750,0.8620,0.7228,0.8603,0.8848,0.8810,-0.8010,0.7804,0.8199,0.7250,1.9724,0.9134,0.8319,0.7892
18591,4277.0833,0.9766,0.7824,0.9750,0.9962,0.9981,-0.2723,1.0071,0.9323,0.9548,-1.3559,1.0266,1.1097,1.0120
18592,4277.2917,1.1483,0.8421,1.1472,1.1075,1.1737,1.7452,1.0637,1.2134,1.0697,-0.4179,1.1964,1.2208,1.2347
18593,4277.5000,1.1483,0.8421,1.2619,1.2188,1.2322,0.4980,1.1771,1.2134,1.0697,-0.3130,1.1398,1.2208,1.2347
18594,4277.7083,1.1483,0.9018,1.2045,1.3302,1.2322,-0.5783,1.2337,1.2696,1.2421,-0.0949,1.2530,1.2764,1.3461
18595,4277.9167,0.9766,0.9018,1.2045,1.1632,1.1151,0.7025,1.2904,1.2696,1.2996,1.5298,1.2530,1.2764,1.3461
18596,4278.1250,0.9766,0.9614,1.0898,0.8848,0.9981,1.0881,1.3470,1.2696,1.2996,1.6753,1.3096,1.2764,1.1233
18597,4278.3333,1.0911,0.9614,1.0324,0.9962,0.8810,0.2808,1.2904,1.2134,1.2421,-1.8401,1.3096,1.0541,0.6779
18598,4278.5417,0.7475,0.9614,0.9177,0.8848,0.7055,0.9044,1.1204,1.1572,1.1272,-0.7687,1.1964,0.7207,0.5665
18599,4278.7500,0.6330,0.8421,0.7455,0.8848,0.5884,-2.0515,0.8371,1.0448,0.8974,-0.1477,1.0832,0.6651,0.5108
18600,4278.9583,0.5185,0.7824,0.6308,0.7178,0.5299,-0.6311,0.8938,0.7637,0.7250,-2.5155,0.8002,0.4429,0.3995
18601,4279.1667,0.4612,0.6035,0.5160,0.6065,0.5299,-0.1534,0.7238,0.6513,0.6675,-1.2543,0.6870,0.3317,0.3438
18602,4279.3750,0.2895,0.6035,0.4586,0.4952,0.4128,0.3225,0.5538,0.5388,0.5526,0.3921,0.6304,0.2761,0.3438
18603,4279.5833,0.2322,0.6035,0.3439,0.3838,0.3543,0.2729,0.6105,0.4826,0.5526,1.2472,0.6304,0.2761,0.3438
18604,4279.7917,0.1177,0.5438,0.2865,0.3282,0.3543,-2.4477,0.4971,0.3140,0.4952,1.6988,0.5172,0.2761,0.2881
18605,4280.0000,0.1750,0.4245,0.2865,0.1612,0.3543,-0.6242,0.4971,0.3140,0.3803,0.5039,0.4607,0.2761,0.2881
18606,4280.2083,0.0604,0.4245,0.2865,0.1612,0.2958,0.8936,0.3838,0.3140,0.3803,0.4725,0.6304,0.2761,0.2881
18607,4280.4167,0.0604,0.3052,0.2291,0.0499,0.2373,1.5565,0.3838,0.2015,0.3228,-2.5121,0.6304,0.2761,0.2881
18608,4280.6250,-0.0541,0.3052,0.2291,-0.1171,0.2373,0.8651,0.3838,0.0891,0.3228,0.6062,0.4607,0.1650,0.1767
18609,4280.8333,-0.0541,0.3052,0.1718,-0.1171,0.2373,-0.0980,0.3838,0.2015,0.3228,-1.7719,0.5172,0.1650,0.1211
18610,4281.0417,-0.0541,0.3052,0.1144,-0.1728,0.1787,-0.5735,0.2705,0.2015,0.2079,0.9059,0.4041,0.1094,0.0097
18611,4281.2500,-0.2831,0.3052,0.0570,-0.1728,0.0617,0.5134,0.2705,0.2577,0.3228,-0.9651,0.3475,0.1094,0.0097
18612,4281.4583,0.2322,0.3648,0.3439,0.0499,0.2958,1.1703,0.4405,0.3702,0.3228,0.7156,0.6304,0.2761,0.2324
18613,4281.6667,0.4612,0.5438,0.6882,0.2725,0.5884,0.4695,0.6105,0.7075,0.5526,1.4346,0.9134,0.5540,0.4552
18614,4281.8750,0.6330,0.7228,0.8029,0.6065,0.7640,0.2101,0.8371,0.8761,0.7250,1.2217,0.9134,0.7763,0.6779
18615,4282.0833,0.8048,0.8421,0.9177,0.8292,0.8810,-0.3888,1.0637,0.9886,0.8399,-0.7192,1.0832,0.9430,0.8449
18616,4282.2917,0.8048,0.9614,0.9750,0.9962,0.9981,0.6426,1.1204,1.1010,1.0123,-1.1810,1.1964,0.9986,0.9563
18617,4282.5000,0.8620,1.0211,1.0898,0.9405,1.1151,-0.9106,1.2904,1.1572,1.1847,-1.0382,1.3096,1.1097,1.0677
18618,4282.7083,0.9766,1.1404,1.2045,1.1632,1.1737,1.9581,1.2904,1.1572,1.2421,0.3278,1.3662,1.1653,1.0677
18619,4282.9167,1.0338,1.2000,1.2619,1.1075,1.2322,0.3635,1.3470,1.2696,1.2421,-0.0244,1.3662,1.1653,1.1790
18620,4283.1250,1.0338,1.2597,1.2619,1.1075,1.2322,-0.6422,1.4037,1.2696,1.2996,1.5033,1.3662,1.1653,1.1790
18621,4283.3333,1.0338,1.1404,1.2619,0.9962,1.2907,-0.5376,1.3470,1.2696,1.2996,0.6470,1.3096,1.2208,1.1790
18622,4283.5417,1.0338,1.1404,1.2619,0.9405,1.2322,-1.4486,1.2904,1.2696,1.2996,-0.0069,1.3662,0.9986,0.8449
18623,4283.7500,0.8620,1.0211,1.0898,0.7735,1.0566,-0.8090,1.0637,1.1572,1.0123,-0.9013,1.1964,0.8874,0.6779
18624,4283.9583,0.6330,0.7824,0.7455,0.4952,0.7640,0.9289,0.8371,0.5950,0.6101,0.3762,0.9700,0.6096,0.4552
18625,4284.1667,0.2895,0.6035,0.4586,0.3282,0.2958,1.5535,0.6105,0.2577,0.3228,-0.2559,0.8002,0.4429,0.2324
18626,4284.3750,0.0032,0.6035,0.3439,0.1612,0.1787,0.9029,0.5538,0.5950,0.3803,-0.5216,0.6304,0.2761,0.1767
18627,4284.5833,0.1177,0.5438,0.3439,0.0499,0.4128,-0.0980,0.3838,0.4264,0.3228,0.1093,0.4607,0.2206,0.0654
18628,4284.7917,0.0604,0.4245,0.2865,-0.0615,0.2958,0.4641,0.2138,0.3140,0.3803,-0.3474,0.2909,0.1094,0.0097
18629,4285.0000,-0.0541,0.3052,0.1718,-0.1171,0.1787,0.8049,0.1005,0.2577,0.2653,0.0419,0.1777,-0.0017,-0.0460
18630,4285.2083,-0.1686,0.3052,0.1144,-0.2285,0.1787,-0.9853,-0.0128,0.2015,0.1504,0.5467,0.1211,-0.0573,-0.0460
18631,4285.4167,-0.2831,0.2455,-0.0004,-0.3398,0.0617,0.2328,-0.0128,0.0891,0.1504,-0.3999,-0.0487,-0.1684,-0.1017
18632,4285.6250,-0.3976,0.1859,-0.0577,-0.5625,-0.0554,0.3071,-0.1828,0.0891,0.0355,-0.2285,-0.2185,-0.1128,-0.2130
18633,4285.8333,-0.3976,0.0069,-0.1151,-0.5625,-0.1139,0.6465,-0.1828,0.0329,-0.0219,-2.0462,-0.3317,-0.1684,-0.3244
18634,4286.0417,-0.5694,-0.0528,-0.1725,-0.6738,-0.1724,-0.5275,-0.2961,-0.0233,-0.0794,0.5483,-0.2751,-0.1684,-0.2687
18635,4286.2500,-0.5121,-0.0528,-0.2299,-0.6738,-0.1724,-0.5507,-0.3528,-0.0233,-0.0794,-0.4181,-0.2751,-0.2240,-0.4914
18636,4286.4583,-0.3404,-0.1124,-0.1151,-0.3398,-0.1139,-0.9861,-0.1828,0.0891,0.0930,-0.9574,-0.1053,-0.1684,-0.2687
18637,4286.6667,-0.2258,0.0666,-0.1151,-0.1728,-0.1139,0.4912,-0.0128,0.2577,0.2079,0.7026,-0.0487,-0.0573,-0.0460
18638,4286.8750,-0.0541,0.0666,-0.0577,0.0499,-0.1139,0.2695,-0.0128,0.2577,0.1504,-0.2952,0.0645,0.1094,0.0654
18639,4287.0833,0.0604,0.0666,-0.0004,0.1055,0.0032,0.2797,0.2138,0.1453,0.2079,-1.1851,0.1777,0.2206,0.1767
18640,4287.2917,0.1750,0.1859,0.0570,0.3282,0.0032,2.0965,0.3272,0.2015,0.1504,0.2431,0.2343,0.2761,0.1767
18641,4287.5000,0.2322,0.2455,0.0570,0.2725,0.0617,1.1881,0.3838,0.2015,0.1504,1.1671,0.3475,0.3317,0.3438
18642,4287.7083,0.0604,0.1859,0.0570,0.2169,0.0032,-2.1569,0.4405,0.2015,0.1504,-0.5873,0.4041,0.4429,0.2881
18643,4287.9167,-0.0541,0.1262,-0.1725,0.1055,-0.2309,0.9293,0.4971,0.1453,0.0355,-0.3316,0.3475,0.2761,0.2324
18644,4288.1250,-0.1686,0.0069,-0.2299,-0.0615,-0.2895,0.3106,0.4405,-0.0796,-0.1368,0.1213,0.2909,0.1094,0.0097
